Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by 1-digit level HCFMD Family Household Composition (Dwelling)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"1-digit level HCFMD Family Household Composition (Dwelling)","One family household","Multiple family household","Other household","Not applicable","Total",
"SA1 (EN)",
"50503110722",174,4,25,5,213,
"50503110723",155,3,60,11,228,
"50503110724",72,6,13,6,88,
"50503110726",84,9,12,11,111,
"50503110727",84,0,10,0,103,
"50503110728",119,0,7,6,136,
"50503110729",122,3,8,4,139,
"50503110730",153,3,13,0,170,
"50503110731",119,0,22,7,152,
"50503110732",122,4,24,5,159,
"50503110733",126,5,10,9,141,
"50503110734",95,3,5,4,108,
"50503110735",82,0,5,6,100,
"50503110736",101,6,20,6,137,
"50503110737",108,3,14,9,131,
"50503125501",77,0,10,3,89,
"50503125505",68,0,37,5,110,
"50503125510",152,8,61,15,238,
"50503125512",133,0,33,9,176,
"50503125513",61,0,46,29,136,
"50503125514",112,3,33,11,156,
"50503125515",79,3,16,3,103,
"50503125516",116,0,22,9,147,
"50503125517",146,4,35,11,197,
"50503125518",104,4,21,7,126,
"50503125519",70,0,30,12,114,
"50503125520",113,0,31,17,164,
"50503125521",54,0,23,3,81,
"50503125522",103,0,14,4,124,
"50503125523",82,4,44,7,139,
"50503125524",80,0,25,3,106,
"50503125525",156,10,32,13,206,
"50503125526",143,0,29,7,178,
"50503125527",138,0,40,21,201,
"50503125528",95,0,18,10,118,
"50503125529",103,0,34,22,159,
"50503125530",93,0,35,13,145,
"50503125531",44,0,12,7,68,
"50503125532",96,0,12,5,119,
"50503125533",86,7,25,6,123,
"50503125534",77,0,24,12,109,
"50503125535",144,0,28,7,177,
"50503125536",102,0,26,3,131,
"50503125537",152,0,67,12,236,
"50503125538",76,0,25,5,110,
"50503125539",123,8,33,11,172,
"50503125540",116,4,47,9,176,
"50503125541",122,0,17,10,150,
"50503125542",150,0,39,10,200,
"50503125543",99,4,30,11,146,
"50503125544",100,7,23,9,141,
"50503125601",21,0,12,6,39,
"50503125602",103,9,29,20,162,
"50503125603",48,0,22,7,81,
"50503125702",77,0,56,32,165,
"50503125703",107,0,41,22,171,
"50503125704",91,0,59,27,179,
"50503125706",74,3,45,21,140,
"50503125707",72,0,31,26,127,
"50503125708",93,0,32,19,148,
"50503125709",111,6,57,14,187,
"50503125710",233,16,64,17,327,
"50503125711",98,3,56,32,194,
"50503125801",154,3,57,24,240,
"50503125802",169,5,52,31,261,
"50503125803",383,10,83,41,515,
"50503125804",91,3,39,13,150,
"50503125805",0,0,0,0,0,
"50503125806",122,3,70,19,214,
"50503125807",80,0,44,48,169,
"50503125808",339,16,101,30,477,
"50503125809",241,11,39,28,314,
"50503125810",45,0,41,38,124,
"50503125811",95,0,46,12,156,
"50503125812",111,7,46,14,180,
"50503125813",90,0,53,38,178,
"50503125814",202,3,79,18,299,
"50503125815",407,8,104,53,571,
"50503125816",204,0,78,26,312,
"50503125817",46,0,17,0,66,
"50503125818",62,0,20,7,89,
"50503130301",154,4,27,6,185,
"50503130302",133,5,9,6,154,
"50503130303",130,3,37,8,191,
"50503130304",165,8,53,9,229,
"50503130305",102,0,15,3,121,
"50503130306",102,0,33,9,140,
"50503130307",99,0,16,3,119,
"50503130308",195,6,46,9,259,
"50503130309",124,0,16,0,148,
"50503130310",90,8,14,5,116,
"50503130311",65,4,20,7,93,
"50503130312",134,3,95,17,247,
"50503130313",113,0,72,9,191,
"50503130314",139,0,37,16,190,
"50503130315",59,7,11,3,81,
"50503130316",130,4,54,7,196,
"50503130317",85,3,17,9,111,
"50503130318",187,9,54,12,260,
"50503130319",88,0,18,5,116,
"50503130320",96,7,19,0,123,
"50503130321",171,3,38,8,219,
"50503130322",141,6,53,17,215,
"50503130323",123,0,54,11,191,
"50503130324",72,0,11,4,89,
"50503130325",112,0,21,9,139,
"50503130326",97,0,29,0,131,
"50503130327",119,0,18,8,140,
"50503130328",134,4,56,14,214,
"50503130329",118,4,23,5,150,
"50503130330",100,0,36,5,144,
"50503130401",139,8,21,3,171,
"50503130402",101,7,14,5,127,
"50503130403",92,0,9,5,109,
"50503130404",172,7,18,3,201,
"50503130405",111,6,15,6,133,
"50503130406",110,0,37,3,151,
"50503130407",133,6,24,6,178,
"50503130408",102,3,11,0,125,
"50503130409",173,4,21,6,198,
"50503130410",184,8,9,7,217,
"50503130411",113,8,18,7,150,
"50503130412",140,4,13,6,161,
"50503130413",186,11,26,5,234,
"50503130414",124,9,26,5,157,
"50503130415",186,7,38,13,246,
"50503130416",163,4,19,3,188,
"50503130417",152,4,22,7,185,
"50503130418",0,0,0,0,0,
"50503130419",190,6,58,9,266,
"50503130420",125,5,10,0,144,
"50503130421",145,12,17,5,167,
"50503130422",106,6,11,3,125,
"50503130423",143,3,10,7,164,
"50503130424",0,0,0,0,0,
"50503130425",0,0,0,0,0,
"50503130426",78,3,3,0,90,
"50503130427",192,8,38,0,240,
"50503130428",79,3,11,3,87,
"50503130429",151,9,21,0,182,
"50503130430",90,4,4,0,104,
"50503130431",136,5,16,4,155,
"50503130432",150,3,49,6,210,
"50503130501",128,5,5,0,137,
"50503130502",103,0,4,0,109,
"50503130503",6,3,4,0,14,
"50503130504",156,9,43,10,213,
"50503130505",152,0,6,8,176,
"50503130506",182,6,24,14,229,
"50503130507",79,0,10,3,93,
"50503130508",155,10,21,8,199,
"50503130509",198,7,49,12,263,
"50503130510",139,6,51,9,207,
"50503130511",0,0,0,0,0,
"50503130512",126,4,7,0,137,
"50503130513",72,3,6,4,85,
"50503130514",129,11,13,5,154,
"50503130515",157,3,54,16,232,
"50503130516",13,0,6,0,17,
"50503130517",132,4,23,5,155,
"50503130518",4,0,3,0,10,
"50503130519",122,0,68,9,197,
"50503130520",140,3,21,9,167,
"50503130521",94,4,16,0,115,
"50503130522",111,3,14,8,132,
"50503130523",148,4,39,6,208,
"50503130524",76,0,47,14,138,
"50503130525",100,7,9,0,119,
"50503130526",163,6,49,9,225,
"50503130527",90,6,5,4,111,
"50503130528",183,7,73,8,267,
"50503130529",145,17,17,10,186,
"50503130530",140,9,23,3,172,
"50503130531",94,9,17,0,112,
"50503130532",98,0,117,10,226,
"50503130601",124,0,30,5,162,
"50503130602",126,5,77,35,234,
"50503130603",191,3,87,17,296,
"50503130604",70,0,28,10,107,
"50503130605",144,8,81,17,246,
"50503130606",171,7,31,16,227,
"50503130607",140,4,62,29,236,
"50503130608",66,0,36,10,113,
"50503130609",157,8,18,10,192,
"50503130610",153,0,54,7,220,
"50503130611",15,0,5,4,19,
"50503130612",102,5,42,11,164,
"50503130613",20,0,41,3,71,
"50503130614",71,0,31,3,104,
"50503130615",101,3,46,6,166,
"50503130616",170,3,90,20,289,
"50503130617",115,0,90,0,205,
"50503130618",126,8,75,14,218,
"50503130619",67,0,39,7,111,
"50503130620",91,3,26,12,130,
"50503130621",149,4,28,9,197,
"50503130622",157,4,33,9,200,
"50503130623",0,0,0,0,0,
"50503130624",85,0,29,5,116,
"50503130625",127,3,51,13,193,
"50503130626",96,0,52,14,166,
"50503130627",74,0,143,41,260,
"50503130628",131,0,40,7,181,
"50503130629",156,5,56,17,238,
"50503130630",164,3,50,18,227,
"50503130631",89,4,32,5,133,
"50503130632",116,0,55,10,186,
"50503130633",111,8,18,4,144,
"50503130634",175,10,23,10,209,
"50601111001",121,0,205,60,393,
"50601111002",219,5,34,13,273,
"50601111003",116,3,88,28,236,
"50601111004",128,6,50,8,188,
"50601111006",48,0,20,0,70,
"50601111007",45,3,17,5,76,
"50601111009",121,0,95,33,247,
"50601111010",69,3,49,13,124,
"50601111011",134,0,67,20,222,
"50601111013",101,3,36,7,137,
"50601111015",150,4,109,21,278,
"50601111016",79,5,42,16,138,
"50601111018",149,4,72,24,247,
"50601111019",122,5,135,37,291,
"50601111020",118,8,80,14,213,
"50601111021",102,4,56,21,179,
"50601111022",103,4,54,15,183,
"50601111023",109,3,73,14,194,
"50601111024",85,11,73,13,177,
"50601111025",84,0,95,28,206,
"50601111026",93,4,70,16,189,
"50601111027",75,0,81,14,171,
"50601111028",40,4,52,4,94,
"50601111029",121,0,78,18,218,
"50601111030",115,4,83,19,218,
"50601111031",80,0,61,30,168,
"50601111033",149,5,157,30,344,
"50601111034",106,0,97,23,223,
"50601111035",63,0,67,13,150,
"50601111036",179,5,49,14,240,
"50601111038",159,6,140,41,348,
"50601111039",8,0,4,0,9,
"50601111040",59,3,48,8,116,
"50601111041",243,4,51,21,316,
"50601111044",138,4,66,6,210,
"50601111045",0,0,0,0,0,
"50601111046",101,3,73,12,191,
"50601111047",114,4,73,26,213,
"50601111048",197,9,38,16,254,
"50601111049",166,9,53,8,233,
"50601111050",105,0,66,10,187,
"50601111051",92,3,72,18,184,
"50601111052",87,3,22,5,115,
"50601111053",144,4,56,10,216,
"50601111054",184,3,48,7,239,
"50601111055",56,0,159,41,248,
"50601111056",49,0,97,18,157,
"50601111057",125,0,34,4,163,
"50601111058",162,8,62,20,255,
"50601111059",195,4,46,7,258,
"50601111101",0,0,0,0,4,
"50601111201",91,3,47,39,177,
"50601111202",76,0,38,7,125,
"50601111203",83,0,53,18,157,
"50601111204",106,4,45,12,163,
"50601111205",82,3,41,4,131,
"50601111206",94,0,59,5,159,
"50601111207",99,7,66,23,194,
"50601111208",76,0,32,12,128,
"50601111209",97,6,65,16,178,
"50601111210",97,4,41,11,152,
"50601111211",122,6,41,5,178,
"50601111212",79,0,43,13,138,
"50601111213",62,5,60,9,124,
"50601111215",75,7,28,0,111,
"50601111216",219,5,73,17,317,
"50601111217",0,0,0,0,0,
"50601111401",104,4,34,11,151,
"50601111402",129,4,47,11,183,
"50601111403",82,0,110,26,224,
"50601111404",89,0,37,9,134,
"50601111405",139,3,61,7,213,
"50601111406",132,0,63,13,208,
"50601111407",121,5,38,11,169,
"50601111408",58,3,31,3,94,
"50601111409",116,3,53,18,185,
"50601111410",105,0,57,22,184,
"50601111411",135,0,103,23,263,
"50601111412",116,0,103,56,283,
"50601111413",113,0,80,22,216,
"50601111414",111,5,99,8,226,
"50601111415",118,0,78,14,207,
"50601111416",102,0,82,11,197,
"50601111417",129,8,85,16,238,
"50601111418",0,0,0,0,0,
"50601111419",116,6,69,13,202,
"50601111420",110,3,30,4,146,
"50601111421",117,7,20,15,160,
"50601111422",70,0,72,6,152,
"50601111423",93,0,24,3,125,
"50601111424",55,0,37,3,100,
"50601111425",111,0,129,19,261,
"50601111426",105,0,66,20,198,
"50601111501",45,0,10,5,57,
"50601111503",109,0,38,16,165,
"50601111504",117,8,22,4,150,
"50601111506",177,5,34,22,236,
"50601111507",191,9,76,29,301,
"50601111508",126,8,17,10,160,
"50601111509",0,0,0,0,0,
"50601111510",109,4,33,12,155,
"50601111511",142,6,73,9,231,
"50601111512",113,7,16,13,151,
"50601111513",95,3,24,11,129,
"50601111514",169,0,56,13,238,
"50601111515",120,0,30,9,164,
"50601111516",127,0,52,13,195,
"50601111517",192,10,19,9,232,
"50601111518",40,0,8,7,58,
"50601111519",94,7,34,10,149,
"50601111520",243,8,21,8,275,
"50601111521",86,0,132,30,242,
"50601111601",66,0,25,3,94,
"50601111602",73,4,31,0,106,
"50601111603",144,3,48,12,206,
"50601111604",94,0,36,3,130,
"50601111605",86,3,40,9,141,
"50601111606",118,4,37,6,169,
"50601111607",78,3,10,4,94,
"50601111608",137,9,26,22,184,
"50601111609",62,8,20,4,86,
"50601111610",170,6,19,4,203,
"50601111611",121,8,26,8,159,
"50601111612",161,0,63,20,242,
"50601111613",120,10,18,17,166,
"50601111614",86,0,23,3,117,
"50601111615",224,4,19,7,255,
"50601111616",134,5,38,3,185,
"50601111617",86,0,24,4,116,
"50601111618",96,4,26,6,135,
"50601111701",119,10,25,10,163,
"50601111703",105,4,42,13,156,
"50601111704",79,0,49,7,131,
"50601111706",153,0,28,15,195,
"50601111708",154,4,79,15,248,
"50601111709",137,6,33,3,177,
"50601111710",117,0,43,17,178,
"50601111711",55,0,29,12,90,
"50601111712",111,5,32,9,149,
"50601111713",153,10,61,16,238,
"50601111714",136,4,44,11,198,
"50601111715",105,5,39,13,159,
"50601111716",96,3,18,7,118,
"50601111717",88,0,45,11,142,
"50601111718",88,0,41,4,136,
"50601111719",159,4,53,8,225,
"50601111720",118,4,37,6,161,
"50601111721",130,5,32,7,179,
"50601111722",150,0,36,6,192,
"50601111723",150,0,34,8,190,
"50601111724",189,4,54,7,251,
"50601111725",100,3,27,13,144,
"50601111726",118,3,27,11,151,
"50601130701",145,5,19,3,170,
"50601130702",163,7,27,5,200,
"50601130703",125,10,9,5,141,
"50601130704",138,0,35,6,185,
"50601130705",187,4,22,9,221,
"50601130706",168,3,32,7,208,
"50601130707",162,7,24,3,193,
"50601130708",106,3,7,0,115,
"50601130709",199,3,37,16,260,
"50601130710",217,7,34,7,260,
"50601130711",249,8,12,3,275,
"50601130712",139,7,34,15,195,
"50601130713",146,8,52,11,223,
"50601130714",161,4,18,8,187,
"50601130715",150,5,27,4,176,
"50601130716",136,13,26,5,180,
"50601130717",277,16,37,10,337,
"50601130718",16,0,10,0,29,
"50601130719",162,10,56,5,231,
"50601130801",89,0,32,6,133,
"50601130802",100,3,9,8,127,
"50601130803",63,0,29,9,103,
"50601130804",122,6,41,9,171,
"50601130805",114,6,53,8,178,
"50601130806",107,0,16,4,128,
"50601130807",89,4,41,6,140,
"50601130808",123,7,27,7,165,
"50601130809",98,6,12,6,119,
"50601130810",0,0,0,8,11,
"50601130811",167,4,21,9,197,
"50601130812",130,3,15,0,155,
"50601130813",109,4,33,16,161,
"50601130814",65,3,3,4,78,
"50601130815",134,0,34,9,182,
"50601130816",217,7,26,6,250,
"50601130817",185,8,13,8,211,
"50601130818",99,5,30,5,136,
"50601130819",164,5,26,5,200,
"50601130820",34,0,13,3,63,
"50601130821",189,5,19,9,227,
"50601130822",136,3,13,7,157,
"50601130823",110,9,30,0,144,
"50601130824",170,10,15,5,204,
"50601130825",138,4,21,3,167,
"50601130826",89,6,18,3,113,
"50601130827",103,4,13,8,128,
"50601130828",156,5,19,4,181,
"50601130829",0,0,0,0,3,
"50601130830",0,0,0,0,0,
"50601130831",122,7,27,3,156,
"50601130832",83,3,21,7,113,
"50601130833",83,3,31,3,121,
"50601130834",159,10,21,5,191,
"50601130835",104,9,6,4,124,
"50601130836",156,9,25,11,197,
"50601130837",106,0,20,8,130,
"50602111801",77,0,60,21,154,
"50602111802",88,0,55,8,155,
"50602111803",159,6,134,27,330,
"50602111804",146,0,103,22,274,
"50602111805",63,0,103,20,184,
"50602111806",120,0,49,16,188,
"50602111807",140,4,148,56,345,
"50602111808",121,4,54,15,189,
"50602111809",129,4,92,13,244,
"50602111810",186,3,112,31,336,
"50602111812",124,4,46,13,186,
"50602111813",127,4,49,12,189,
"50602111814",135,0,90,19,246,
"50602111815",167,12,42,3,222,
"50602111816",84,0,142,27,251,
"50602111818",202,6,153,43,402,
"50602111819",110,0,105,16,230,
"50602111821",139,0,106,46,291,
"50602111822",106,0,124,21,245,
"50602111823",135,4,101,29,271,
"50602111824",134,5,95,46,278,
"50602111825",180,0,118,21,321,
"50602111826",79,5,79,15,173,
"50602111827",71,0,80,33,184,
"50602111828",142,0,126,69,342,
"50602111829",127,0,31,13,177,
"50602111830",90,0,35,13,139,
"50602111831",102,4,65,32,196,
"50602111832",127,0,106,34,272,
"50602111901",94,0,37,4,135,
"50602111902",96,0,38,3,142,
"50602111903",69,0,70,17,161,
"50602111904",113,3,81,16,212,
"50602111905",0,0,0,0,0,
"50602111906",0,0,4,0,4,
"50602111907",71,0,49,16,139,
"50602111908",133,0,47,11,185,
"50602111909",134,0,239,36,411,
"50602111910",116,0,77,8,211,
"50602111911",168,3,90,9,267,
"50602111912",104,0,59,16,171,
"50602111913",92,0,45,12,150,
"50602111914",103,0,37,17,158,
"50602111915",86,0,46,3,145,
"50602111916",118,0,48,8,175,
"50602111917",118,5,43,18,181,
"50602111918",159,3,79,12,252,
"50602111919",115,5,95,21,238,
"50602111920",120,0,53,13,190,
"50602111921",61,0,51,13,131,
"50602111922",105,0,118,20,241,
"50602111923",105,0,85,19,209,
"50602111924",106,0,88,22,214,
"50602111925",108,3,85,9,203,
"50602111926",147,0,120,22,291,
"50602111927",92,0,87,8,192,
"50602111928",81,0,113,14,203,
"50602111929",91,0,67,13,169,
"50602111930",131,0,111,21,269,
"50602111931",118,5,73,9,199,
"50602111932",124,0,105,24,248,
"50602111933",123,0,81,22,232,
"50602111934",113,0,70,12,196,
"50602111935",192,3,132,38,369,
"50602111936",104,0,87,16,207,
"50602111937",99,0,72,17,192,
"50602111938",160,0,150,43,355,
"50602111939",73,0,110,24,203,
"50602111940",97,0,65,10,176,
"50602112001",0,0,4,0,4,
"50602112102",0,0,0,0,0,
"50602112301",82,0,37,7,126,
"50602112302",77,4,57,9,143,
"50602112303",150,0,51,16,215,
"50602112304",115,3,79,19,219,
"50602112305",92,0,38,9,148,
"50602112306",110,0,65,17,195,
"50602112307",110,0,162,44,320,
"50602112309",100,0,147,41,288,
"50602112311",166,4,96,30,290,
"50602112312",118,0,50,17,192,
"50602112313",85,0,37,3,131,
"50602112314",132,6,61,13,213,
"50602112315",133,5,88,37,254,
"50602112316",160,0,169,32,361,
"50602112317",135,0,109,30,272,
"50602112318",183,5,119,27,332,
"50602112319",90,0,62,22,173,
"50602112320",105,0,98,25,233,
"50602112321",82,0,47,15,145,
"50602112322",99,0,56,14,175,
"50602112323",127,0,75,16,227,
"50602112324",75,0,56,12,148,
"50602112326",109,0,145,42,293,
"50602112327",100,0,112,38,245,
"50602112328",111,0,178,35,326,
"50602112329",64,0,120,25,213,
"50602112330",55,0,127,24,208,
"50602112331",0,0,0,0,0,
"50602112332",163,0,128,51,340,
"50602112333",165,5,104,65,335,
"50602112334",105,0,126,74,304,
"50602112335",0,0,12,9,23,
"50602112336",178,0,84,61,319,
"50602112337",0,0,0,0,0,
"50602112338",107,0,186,52,344,
"50602112339",50,0,57,25,124,
"50602112340",76,0,41,16,139,
"50602112341",140,0,101,30,277,
"50602130901",114,3,63,16,195,
"50602130902",131,4,87,44,267,
"50602130903",85,7,103,39,228,
"50602130904",96,3,79,16,196,
"50602130905",120,5,87,23,233,
"50602130906",69,3,33,13,120,
"50602130907",155,7,83,19,261,
"50602130908",133,4,52,22,213,
"50602130909",137,3,92,15,254,
"50602130910",120,4,43,12,180,
"50602130911",93,0,43,13,154,
"50602130912",113,3,52,7,176,
"50602130913",85,0,83,17,185,
"50602130914",84,5,76,36,198,
"50602130915",69,0,71,20,163,
"50602130916",139,5,101,27,268,
"50602130917",119,3,76,34,234,
"50602130918",133,0,103,16,255,
"50602130919",43,0,87,39,165,
"50602130920",65,0,42,10,119,
"50602131001",102,5,67,16,180,
"50602131002",131,4,60,7,201,
"50602131003",134,4,57,22,217,
"50602131004",114,0,61,19,188,
"50602131005",147,6,111,12,271,
"50602131006",66,0,52,14,133,
"50602131007",85,0,53,17,152,
"50602131008",103,0,101,21,229,
"50602131009",98,0,56,16,175,
"50602131010",96,4,75,13,192,
"50602131011",94,0,68,15,175,
"50602131012",120,0,66,22,204,
"50602131013",122,5,48,12,190,
"50602131014",130,0,116,52,296,
"50602131015",100,0,35,17,150,
"50602131016",117,5,73,15,204,
"50602131017",77,4,28,9,112,
"50602131101",69,0,141,47,257,
"50602131102",100,0,136,47,281,
"50602131103",66,0,40,12,120,
"50602131104",89,4,89,18,193,
"50602131105",111,0,115,21,249,
"50602131106",125,6,111,22,266,
"50602131107",82,0,124,163,372,
"50602131108",94,6,73,14,187,
"50602131109",96,0,98,13,207,
"50602131110",89,0,46,11,145,
"50602131111",61,0,153,46,266,
"50602131112",79,0,70,12,166,
"50602131113",64,0,127,60,242,
"50602131114",120,0,49,11,185,
"50602131115",79,4,77,20,176,
"50602131116",88,3,70,27,189,
"50602131117",131,3,81,27,250,
"50602131118",107,0,101,17,225,
"50602131119",159,0,229,105,491,
"50602131120",118,6,108,38,274,
"50602131121",144,0,90,31,261,
"50602131122",135,9,98,28,266,
"50602131123",129,0,88,59,280,
"50602131124",149,4,86,22,261,
"50602131125",94,3,64,8,172,
"50602131126",11,0,0,3,19,
"50603112401",88,0,92,13,192,
"50603112402",13,0,12,9,31,
"50603112403",88,3,104,22,225,
"50603112404",167,4,153,48,372,
"50603112405",117,3,104,30,256,
"50603112406",111,5,97,20,228,
"50603112407",80,0,64,18,160,
"50603112408",78,6,85,26,190,
"50603112410",96,4,91,18,208,
"50603112411",114,10,98,27,245,
"50603112412",0,0,0,0,0,
"50603112413",89,4,46,14,147,
"50603112414",67,0,52,13,134,
"50603112415",157,3,61,13,233,
"50603112416",185,7,103,25,321,
"50603112417",21,0,191,66,277,
"50603112418",167,0,73,13,252,
"50603112419",131,4,139,19,300,
"50603112421",91,0,42,5,142,
"50603112422",110,0,90,19,225,
"50603112423",155,5,97,26,286,
"50603112424",96,3,49,3,150,
"50603112426",59,3,145,30,240,
"50603112427",19,0,5,5,32,
"50603112429",46,0,46,3,98,
"50603112430",127,4,103,34,268,
"50603112431",67,7,116,29,208,
"50603112432",58,0,132,20,212,
"50603112433",88,3,65,15,171,
"50603112434",189,3,138,31,357,
"50603112435",103,5,70,15,192,
"50603112436",105,8,79,12,205,
"50603112437",108,4,163,17,292,
"50603112438",171,5,113,30,315,
"50603112439",50,0,97,28,171,
"50603112440",81,0,34,6,122,
"50603112441",86,0,40,6,133,
"50603112442",61,0,215,32,305,
"50603112443",94,0,93,33,221,
"50603112444",113,0,90,27,227,
"50603112445",24,0,155,52,231,
"50603112446",143,0,63,7,217,
"50603112447",93,0,85,23,204,
"50603112501",86,3,19,4,113,
"50603112502",101,8,10,10,127,
"50603112504",144,7,12,7,170,
"50603112505",90,3,8,3,103,
"50603112506",133,3,14,3,156,
"50603112507",133,0,21,8,167,
"50603112509",87,4,16,0,107,
"50603112510",72,3,26,0,103,
"50603112511",116,3,24,8,145,
"50603112512",104,3,18,0,125,
"50603112513",97,3,16,4,118,
"50603112514",98,0,9,3,108,
"50603112515",110,6,15,4,129,
"50603112516",53,8,9,5,68,
"50603112517",173,4,10,4,202,
"50603112518",67,4,4,7,82,
"50603112519",161,8,22,12,207,
"50603112520",104,5,29,10,141,
"50603112521",108,4,18,0,133,
"50603112522",138,8,15,8,178,
"50603112524",76,0,13,4,89,
"50603112525",151,5,36,13,205,
"50603112526",135,10,15,8,167,
"50603112527",73,0,19,6,101,
"50603112528",63,6,16,3,80,
"50603112529",51,3,3,0,65,
"50603112601",0,0,6,0,6,
"50603112701",113,0,39,3,159,
"50603112702",112,6,38,15,166,
"50603112704",168,6,57,24,252,
"50603112707",207,3,41,9,262,
"50603112708",206,4,66,34,309,
"50603112714",126,4,95,23,256,
"50603112715",140,8,90,17,257,
"50603112716",106,8,39,11,159,
"50603112718",150,3,86,20,262,
"50603112719",99,0,61,16,172,
"50603112720",144,6,104,20,267,
"50603112721",155,0,117,25,300,
"50603112722",101,6,57,28,183,
"50603112723",73,0,45,15,129,
"50603112724",175,0,160,40,377,
"50603112727",120,0,51,11,190,
"50603112728",44,5,68,25,143,
"50603112729",93,0,46,11,158,
"50603112730",127,3,59,9,201,
"50603112731",99,6,63,10,181,
"50603112732",99,6,56,16,183,
"50603112734",59,6,40,6,111,
"50603112735",160,4,86,18,271,
"50603112736",101,0,93,7,210,
"50603112737",105,0,58,10,177,
"50603112739",151,6,58,7,223,
"50603112740",164,11,75,34,282,
"50603112741",136,8,80,13,240,
"50603112742",82,3,46,10,146,
"50603112743",74,7,54,9,141,
"50603112744",139,9,56,17,213,
"50603112745",105,8,82,19,205,
"50603112746",118,0,53,12,183,
"50603112747",0,0,0,0,0,
"50603112748",77,0,82,10,168,
"50603112749",153,3,43,20,218,
"50603112750",57,0,76,14,138,
"50603112751",88,0,103,138,326,
"50603112752",118,4,95,17,228,
"50603112753",93,5,39,6,144,
"50603112754",111,3,84,30,232,
"50603112801",65,0,29,5,101,
"50603112802",89,0,45,12,150,
"50603112803",76,0,43,3,123,
"50603112804",88,3,16,5,108,
"50603112805",91,5,44,11,148,
"50603112806",90,0,32,6,132,
"50603112807",72,0,42,5,123,
"50603112808",0,0,0,0,0,
"50603112809",163,4,66,15,254,
"50603112810",76,0,34,7,119,
"50603112811",63,0,31,3,99,
"50603112812",109,0,48,11,167,
"50603112813",148,0,92,17,262,
"50603112814",142,0,80,19,244,
"50603112815",119,0,28,13,158,
"50603112816",75,5,33,6,115,
"50603112818",161,7,100,27,297,
"50603112819",205,0,100,32,339,
"50603112820",92,4,36,18,150,
"50603112821",56,4,24,6,88,
"50603112822",95,0,50,15,168,
"50603112823",114,4,43,14,167,
"50603112824",106,3,37,5,154,
"50603112825",148,3,60,10,222,
"50603112826",144,3,61,10,215,
"50603112827",97,0,31,5,133,
"50603112828",63,0,23,4,91,
"50603112829",80,3,32,8,124,
"50603112830",152,4,77,18,248,
"50603112831",150,4,47,8,210,
"50603112832",143,4,40,20,203,
"50603112833",66,0,70,18,150,
"50603112834",104,6,47,19,172,
"50603112835",120,4,57,13,196,
"50603112836",87,4,33,7,128,
"50603112837",82,4,99,35,221,
"50603112901",151,4,54,13,222,
"50603112902",89,5,18,11,123,
"50603112903",116,0,36,11,157,
"50603112904",96,3,22,12,127,
"50603112905",91,7,11,10,114,
"50603112906",173,0,44,14,224,
"50603112907",85,3,25,4,123,
"50603112908",58,0,72,20,157,
"50603112909",130,7,27,11,173,
"50603112910",49,0,8,5,68,
"50603112911",115,4,31,11,161,
"50603112912",175,3,42,10,232,
"50603112913",198,9,57,12,273,
"50603112914",113,5,41,10,165,
"50603112915",112,4,16,5,138,
"50603112916",71,0,15,7,90,
"50603112917",156,6,87,37,286,
"50603112918",88,0,12,3,110,
"50603112919",61,0,10,4,73,
"50603112920",141,6,22,9,173,
"50603112921",128,6,33,9,174,
"50603112922",102,4,36,9,150,
"50603112923",163,3,56,13,240,
"50603112924",97,8,59,9,175,
"50603112925",206,4,53,22,283,
"50603112926",159,4,39,12,212,
"50603112927",186,4,100,20,308,
"50603112928",101,0,29,10,140,
"50603112929",93,0,39,9,144,
"50603112930",76,0,21,5,101,
"50603112931",59,4,16,9,93,
"50603112932",134,4,51,11,202,
"50603112933",34,3,11,6,50,
"50603113001",0,0,15,0,21,
"50603113101",106,0,23,6,137,
"50603113102",148,8,41,12,194,
"50603113103",77,0,49,5,134,
"50603113104",84,0,27,0,122,
"50603113105",128,0,33,4,167,
"50603113106",103,4,15,5,125,
"50603113107",93,5,28,11,136,
"50603113108",224,5,40,24,291,
"50603113109",146,8,26,4,178,
"50603113110",172,4,21,3,198,
"50603113111",88,3,17,3,111,
"50603113112",134,8,31,6,176,
"50603113113",116,6,20,14,154,
"50603113114",121,5,29,3,162,
"50603113115",124,8,23,10,163,
"50603113116",87,5,22,9,122,
"50603113117",99,3,15,6,126,
"50603113118",191,3,27,13,231,
"50603113119",127,0,24,3,159,
"50603113120",157,9,33,11,208,
"50603113121",61,7,15,3,78,
"50603113122",80,4,13,3,104,
"50603113123",146,4,22,3,176,
"50603113124",97,5,22,0,120,
"50603113125",168,7,22,6,205,
"50603113126",123,0,26,6,158,
"50603113127",139,3,18,11,169,
"50603113128",125,0,27,9,162,
"50603113129",179,3,27,10,222,
"50603113130",136,0,38,8,185,
"50603113131",144,5,87,15,250,
"50603113132",157,5,26,7,193,
"50603113133",158,4,22,10,197,
"50603113134",127,4,33,11,170,
"50603113135",84,7,20,4,110,
"50603113136",127,0,24,11,162,
"50603113137",176,7,31,7,221,
"50603113138",155,8,27,3,197,
"50603113139",123,9,21,3,148,
"50604113201",99,0,55,17,174,
"50604113202",81,8,21,9,117,
"50604113204",107,3,77,12,199,
