Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by IRSAD Deciles at SA1 Level (Area)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"IRSAD Deciles at SA1 Level (Area)","Decile 1","Decile 2","Decile 3","Decile 4","Decile 5","Decile 6","Decile 7","Decile 8","Decile 9","Decile 10","Total",
"SA1 (EN)",
"50606114222",0,0,0,0,220,0,0,0,0,0,220,
"50606114224",0,0,155,0,0,0,0,0,0,0,155,
"50606114225",0,0,0,0,167,0,0,0,0,0,167,
"50606114226",0,0,0,268,0,0,0,0,0,0,268,
"50606114230",0,0,0,0,327,0,0,0,0,0,327,
"50606114231",0,0,0,0,0,0,0,0,0,0,0,
"50606114232",0,0,0,0,244,0,0,0,0,0,244,
"50606114233",0,0,0,132,0,0,0,0,0,0,132,
"50606114235",0,0,0,0,0,0,0,0,0,0,0,
"50606114236",0,0,195,0,0,0,0,0,0,0,195,
"50606114237",0,0,0,0,0,89,0,0,0,0,89,
"50606114238",0,0,0,0,0,0,171,0,0,0,171,
"50606114239",0,0,0,0,0,176,0,0,0,0,176,
"50606114240",0,0,0,0,151,0,0,0,0,0,151,
"50606114241",0,0,0,0,0,193,0,0,0,0,193,
"50606114242",0,0,0,199,0,0,0,0,0,0,199,
"50606114243",0,0,0,181,0,0,0,0,0,0,181,
"50606114244",0,0,0,114,0,0,0,0,0,0,114,
"50606114245",0,0,0,143,0,0,0,0,0,0,143,
"50606114246",0,0,0,0,0,0,0,0,0,0,0,
"50606114247",0,0,0,158,0,0,0,0,0,0,158,
"50606114248",0,0,0,162,0,0,0,0,0,0,162,
"50606114249",0,0,0,172,0,0,0,0,0,0,172,
"50606114250",0,0,0,0,0,112,0,0,0,0,112,
"50606114251",0,0,0,0,171,0,0,0,0,0,171,
"50606114252",0,0,0,0,0,0,159,0,0,0,159,
"50606114253",0,0,0,0,0,0,128,0,0,0,128,
"50606114302",0,0,0,0,128,0,0,0,0,0,128,
"50606114303",0,0,0,0,0,0,115,0,0,0,115,
"50606114304",0,0,0,0,0,0,192,0,0,0,192,
"50606114305",0,0,0,0,0,0,193,0,0,0,193,
"50606114307",0,0,0,0,0,0,0,108,0,0,108,
"50606114308",0,0,0,0,0,145,0,0,0,0,145,
"50606114309",0,0,0,0,0,0,121,0,0,0,121,
"50606114310",0,0,0,0,125,0,0,0,0,0,125,
"50606114311",0,0,0,0,0,0,0,144,0,0,144,
"50606114312",0,0,0,0,0,0,0,259,0,0,259,
"50606114313",0,0,0,0,177,0,0,0,0,0,177,
"50606114314",0,0,142,0,0,0,0,0,0,0,142,
"50606114315",0,0,126,0,0,0,0,0,0,0,126,
"50606114316",0,0,0,0,0,100,0,0,0,0,100,
"50606114317",0,0,0,0,95,0,0,0,0,0,95,
"50606114318",0,87,0,0,0,0,0,0,0,0,87,
"50606114319",0,0,0,29,0,0,0,0,0,0,29,
"50606114320",0,0,0,0,114,0,0,0,0,0,114,
"50606114321",0,0,0,0,0,111,0,0,0,0,111,
"50606114401",0,0,0,0,0,0,0,0,0,0,0,
"50606114402",0,0,0,0,0,112,0,0,0,0,112,
"50606114403",0,0,0,0,0,140,0,0,0,0,140,
"50606114404",0,0,0,200,0,0,0,0,0,0,200,
"50606114405",0,0,0,0,110,0,0,0,0,0,110,
"50606114406",0,0,0,0,218,0,0,0,0,0,218,
"50606114407",0,0,0,0,105,0,0,0,0,0,105,
"50606114408",0,0,0,0,0,114,0,0,0,0,114,
"50606114409",0,0,0,0,0,0,129,0,0,0,129,
"50606114410",0,0,0,32,0,0,0,0,0,0,32,
"50606114412",0,0,151,0,0,0,0,0,0,0,151,
"50606114413",0,0,0,0,0,0,158,0,0,0,158,
"50606114414",0,0,0,139,0,0,0,0,0,0,139,
"50606114415",0,0,0,0,0,0,0,0,35,0,35,
"50607114501",0,0,0,0,0,0,0,151,0,0,151,
"50607114502",0,0,0,0,0,0,292,0,0,0,292,
"50607114503",0,0,0,0,0,0,0,216,0,0,216,
"50607114504",0,0,0,0,0,0,0,0,212,0,212,
"50607114505",0,0,0,0,0,0,0,290,0,0,290,
"50607114506",0,0,0,0,0,0,0,0,299,0,299,
"50607114507",0,0,0,0,0,0,0,0,219,0,219,
"50607114508",0,0,0,0,0,0,0,366,0,0,366,
"50607114509",0,0,0,0,0,0,0,0,196,0,196,
"50607114510",0,0,0,0,0,0,0,0,212,0,212,
"50607114511",0,0,0,0,0,0,0,0,290,0,290,
"50607114512",0,0,0,0,0,0,0,0,188,0,188,
"50607114513",0,0,0,0,0,0,0,0,259,0,259,
"50607114514",0,0,0,0,0,0,0,292,0,0,292,
"50607114515",0,0,0,0,0,0,0,283,0,0,283,
"50607114516",0,0,179,0,0,0,0,0,0,0,179,
"50607114517",0,0,0,0,0,0,0,308,0,0,308,
"50607114518",0,0,0,0,0,0,0,324,0,0,324,
"50607114519",0,0,0,0,0,0,241,0,0,0,241,
"50607114520",0,0,0,0,0,0,0,0,211,0,211,
"50607114521",0,0,0,0,0,0,0,312,0,0,312,
"50607114522",0,0,0,0,0,0,0,0,217,0,217,
"50607114523",0,0,0,0,0,0,0,401,0,0,401,
"50607114524",0,0,0,0,0,0,0,0,262,0,262,
"50607114525",0,0,0,0,0,0,215,0,0,0,215,
"50607114526",0,0,0,0,0,216,0,0,0,0,216,
"50607114527",0,0,0,0,0,0,0,0,184,0,184,
"50607114528",0,0,0,0,0,0,0,180,0,0,180,
"50607114529",0,0,0,0,0,0,155,0,0,0,155,
"50607114530",0,0,0,0,0,0,387,0,0,0,387,
"50607114531",0,0,0,0,0,0,0,0,0,0,0,
"50607114601",0,0,0,0,0,0,0,0,0,123,123,
"50607114602",0,0,0,0,0,0,0,0,247,0,247,
"50607114603",0,0,0,0,0,0,0,128,0,0,128,
"50607114604",0,0,0,233,0,0,0,0,0,0,233,
"50607114605",0,0,0,0,0,0,0,127,0,0,127,
"50607114606",0,0,0,0,0,0,0,0,219,0,219,
"50607114607",0,0,0,0,0,0,0,0,0,108,108,
"50607114608",0,86,0,0,0,0,0,0,0,0,86,
"50607114609",0,0,0,0,118,0,0,0,0,0,118,
"50607114610",0,0,0,0,0,0,0,0,169,0,169,
"50607114611",0,0,0,0,0,0,98,0,0,0,98,
"50607114612",0,0,0,0,0,0,0,0,190,0,190,
"50607114613",0,0,0,0,0,0,289,0,0,0,289,
"50607114614",0,0,0,0,0,0,0,0,224,0,224,
"50607114615",0,0,0,0,0,0,0,0,172,0,172,
"50607114616",0,0,0,0,0,0,0,176,0,0,176,
"50607114617",0,0,0,0,0,256,0,0,0,0,256,
"50607114618",0,0,0,0,0,0,0,0,106,0,106,
"50607114619",0,0,0,105,0,0,0,0,0,0,105,
"50607114620",0,0,0,0,0,0,0,138,0,0,138,
"50607114621",0,0,0,0,0,0,0,0,0,279,279,
"50607114622",0,0,0,0,0,0,0,0,152,0,152,
"50607114623",0,0,0,0,0,0,0,0,116,0,116,
"50607114624",0,0,0,0,0,0,0,0,127,0,127,
"50607114625",0,0,0,0,0,0,0,0,0,119,119,
"50607114626",0,0,0,0,0,148,0,0,0,0,148,
"50607114627",0,0,0,0,0,0,0,191,0,0,191,
"50607114628",0,0,0,0,0,0,0,0,0,0,0,
"50607114629",0,0,0,0,0,0,0,0,0,0,0,
"50607114630",0,0,0,0,0,0,0,0,0,0,0,
"50607114701",0,0,0,0,0,0,0,374,0,0,374,
"50607114702",0,0,0,0,0,0,0,0,296,0,296,
"50607114703",0,0,0,0,0,0,0,0,290,0,290,
"50607114704",0,0,0,0,0,0,0,0,211,0,211,
"50607114705",0,0,0,0,0,0,0,0,195,0,195,
"50607114706",0,0,0,0,0,0,364,0,0,0,364,
"50607114707",0,0,0,0,0,0,0,0,0,166,166,
"50607114708",0,0,0,0,0,0,0,0,228,0,228,
"50607114709",0,0,0,0,0,0,0,110,0,0,110,
"50607114710",0,0,0,0,0,0,0,0,0,261,261,
"50607114711",0,0,0,0,0,0,0,0,95,0,95,
"50607114712",0,0,0,0,0,0,0,265,0,0,265,
"50607114713",0,0,0,0,0,0,0,0,232,0,232,
"50607114714",0,0,0,0,0,0,0,0,207,0,207,
"50607114715",0,0,0,0,0,0,0,0,161,0,161,
"50607114716",0,0,0,0,0,0,0,0,0,166,166,
"50607114717",0,0,0,0,0,0,0,0,261,0,261,
"50607114718",0,0,0,0,0,0,0,0,0,248,248,
"50607114719",0,0,0,0,0,0,0,0,148,0,148,
"50607114720",0,0,0,0,0,0,0,0,257,0,257,
"50607114721",0,0,0,0,0,0,0,0,0,0,0,
"50607114722",0,0,0,0,0,328,0,0,0,0,328,
"50607114723",0,0,0,0,0,0,0,173,0,0,173,
"50607114724",0,0,0,0,0,0,0,0,184,0,184,
"50607114725",0,0,0,0,0,0,0,0,125,0,125,
"50607114726",0,0,0,0,0,0,0,486,0,0,486,
"50607114729",0,0,0,0,0,0,0,340,0,0,340,
"50607114730",0,0,0,0,0,0,0,0,0,148,148,
"50607114731",0,0,0,0,0,0,0,0,80,0,80,
"50607114732",0,0,0,0,0,0,0,186,0,0,186,
"50607114733",0,0,0,0,0,0,0,0,107,0,107,
"50607114734",0,0,0,0,0,0,0,0,0,109,109,
"50607114735",0,0,0,0,0,0,0,0,105,0,105,
"50607114736",0,0,0,0,0,0,0,0,0,200,200,
"50607114737",0,0,0,0,0,0,0,0,184,0,184,
"50607114738",0,0,0,0,0,0,0,0,0,0,0,
"50607114739",0,0,0,0,0,0,0,129,0,0,129,
"50607114740",0,0,0,0,0,0,0,131,0,0,131,
"50607114741",0,0,0,0,0,0,0,0,0,112,112,
"50607114742",0,0,0,0,0,0,200,0,0,0,200,
"50607114743",0,0,0,0,0,0,0,0,125,0,125,
"50607114744",0,0,0,0,0,0,0,0,208,0,208,
"50607114745",0,0,0,0,0,0,0,0,191,0,191,
"50607114746",0,0,0,0,0,0,0,0,235,0,235,
"50607114747",0,0,0,0,0,0,267,0,0,0,267,
"50701114803",0,0,0,0,0,0,0,294,0,0,294,
"50701114806",0,0,0,0,0,0,0,256,0,0,256,
"50701114808",0,0,0,0,0,0,195,0,0,0,195,
"50701114809",0,0,0,0,0,0,241,0,0,0,241,
"50701114810",0,0,0,0,0,0,175,0,0,0,175,
"50701114811",0,0,0,0,0,0,210,0,0,0,210,
"50701114812",0,0,0,0,137,0,0,0,0,0,137,
"50701114813",0,0,0,0,0,0,134,0,0,0,134,
"50701114814",0,0,0,0,0,0,106,0,0,0,106,
"50701114815",0,0,0,119,0,0,0,0,0,0,119,
"50701114816",0,0,0,0,0,218,0,0,0,0,218,
"50701114817",0,0,0,0,0,0,159,0,0,0,159,
"50701114818",0,0,0,0,0,0,170,0,0,0,170,
"50701114819",0,0,0,0,0,0,191,0,0,0,191,
"50701114820",0,0,0,0,0,124,0,0,0,0,124,
"50701114821",0,0,0,0,0,0,246,0,0,0,246,
"50701114822",0,0,0,0,301,0,0,0,0,0,301,
"50701114823",0,0,0,0,0,0,137,0,0,0,137,
"50701114824",0,0,0,0,0,0,0,0,167,0,167,
"50701114825",0,0,0,0,0,0,0,189,0,0,189,
"50701114826",0,0,0,0,0,0,0,0,152,0,152,
"50701114827",0,0,0,0,0,0,0,185,0,0,185,
"50701114828",0,0,0,0,0,0,0,158,0,0,158,
"50701114830",0,0,0,0,0,0,0,0,0,0,0,
"50701114831",0,0,0,0,0,0,294,0,0,0,294,
"50701114832",0,0,0,0,0,235,0,0,0,0,235,
"50701114833",0,0,0,0,0,0,0,0,150,0,150,
"50701114834",0,0,0,0,0,0,0,0,176,0,176,
"50701114835",0,0,0,0,0,0,0,0,228,0,228,
"50701114836",0,0,0,0,0,0,155,0,0,0,155,
"50701114837",0,0,0,0,0,0,0,195,0,0,195,
"50701114838",0,0,0,0,0,0,0,198,0,0,198,
"50701114839",0,0,0,0,0,0,0,0,212,0,212,
"50701114840",0,0,0,0,0,0,0,0,187,0,187,
"50701114841",0,0,0,0,0,0,0,188,0,0,188,
"50701114842",0,0,0,0,0,0,176,0,0,0,176,
"50701114843",0,0,0,0,0,0,0,0,0,128,128,
"50701114844",0,0,0,0,132,0,0,0,0,0,132,
"50701114845",0,0,0,0,0,0,0,164,0,0,164,
"50701114846",0,0,0,0,0,0,0,113,0,0,113,
"50701114847",0,0,0,0,0,0,0,0,161,0,161,
"50701114848",0,0,0,0,0,0,0,0,110,0,110,
"50701114849",0,0,0,0,0,0,0,149,0,0,149,
"50701115001",0,0,0,0,0,0,0,0,0,0,0,
"50701115101",0,0,0,0,0,0,0,0,0,0,0,
"50701115202",0,0,0,0,0,180,0,0,0,0,180,
"50701115203",0,0,0,0,0,111,0,0,0,0,111,
"50701115204",0,0,0,0,187,0,0,0,0,0,187,
"50701115205",0,0,0,0,0,153,0,0,0,0,153,
"50701115206",0,0,0,0,0,0,0,273,0,0,273,
"50701115207",0,0,0,0,316,0,0,0,0,0,316,
"50701115208",0,0,0,0,0,0,103,0,0,0,103,
"50701115209",0,0,0,0,0,0,253,0,0,0,253,
"50701115210",0,179,0,0,0,0,0,0,0,0,179,
"50701115212",0,0,0,0,0,0,0,261,0,0,261,
"50701115213",0,0,0,0,0,0,0,0,121,0,121,
"50701115214",0,0,0,154,0,0,0,0,0,0,154,
"50701115215",0,0,0,0,0,0,0,160,0,0,160,
"50701115216",0,0,0,0,0,0,0,249,0,0,249,
"50701115217",0,0,0,0,0,0,0,0,139,0,139,
"50701115218",0,0,0,0,0,0,221,0,0,0,221,
"50701115219",0,0,0,0,0,193,0,0,0,0,193,
"50701115220",0,0,0,0,0,0,181,0,0,0,181,
"50701115221",0,0,0,0,0,0,229,0,0,0,229,
"50701115222",0,0,0,0,258,0,0,0,0,0,258,
"50701115301",0,0,0,0,0,0,0,172,0,0,172,
"50701115302",0,0,0,0,0,0,0,111,0,0,111,
"50701115303",0,0,0,0,0,0,163,0,0,0,163,
"50701115304",0,0,147,0,0,0,0,0,0,0,147,
"50701115305",0,0,0,153,0,0,0,0,0,0,153,
"50701115306",0,0,0,0,219,0,0,0,0,0,219,
"50701115307",0,0,173,0,0,0,0,0,0,0,173,
"50701115308",0,0,0,312,0,0,0,0,0,0,312,
"50701115309",0,0,205,0,0,0,0,0,0,0,205,
"50701115310",0,0,0,0,236,0,0,0,0,0,236,
"50701115311",0,0,153,0,0,0,0,0,0,0,153,
"50701115312",0,0,0,0,0,0,0,0,146,0,146,
"50701115313",0,0,0,0,0,0,96,0,0,0,96,
"50701115314",0,144,0,0,0,0,0,0,0,0,144,
"50701115315",0,231,0,0,0,0,0,0,0,0,231,
"50701115316",0,0,0,0,0,189,0,0,0,0,189,
"50701115317",0,0,0,231,0,0,0,0,0,0,231,
"50701115318",0,0,0,406,0,0,0,0,0,0,406,
"50701115319",0,0,0,0,0,0,147,0,0,0,147,
"50701115320",0,0,306,0,0,0,0,0,0,0,306,
"50701115401",0,0,0,0,191,0,0,0,0,0,191,
"50701115402",0,0,225,0,0,0,0,0,0,0,225,
"50701115403",0,0,0,0,269,0,0,0,0,0,269,
"50701115404",0,0,317,0,0,0,0,0,0,0,317,
"50701115405",0,0,0,195,0,0,0,0,0,0,195,
"50701115406",0,0,109,0,0,0,0,0,0,0,109,
"50701115407",0,0,0,280,0,0,0,0,0,0,280,
"50701115408",0,0,0,0,283,0,0,0,0,0,283,
"50701115409",0,0,0,193,0,0,0,0,0,0,193,
"50701115410",0,0,0,335,0,0,0,0,0,0,335,
"50701115411",0,0,0,0,0,284,0,0,0,0,284,
"50701115412",0,0,292,0,0,0,0,0,0,0,292,
"50701115413",0,0,0,335,0,0,0,0,0,0,335,
"50701115414",0,0,0,0,392,0,0,0,0,0,392,
"50701115415",0,0,0,209,0,0,0,0,0,0,209,
"50701115416",0,0,226,0,0,0,0,0,0,0,226,
"50701115417",0,194,0,0,0,0,0,0,0,0,194,
"50701115418",0,271,0,0,0,0,0,0,0,0,271,
"50701115419",0,0,174,0,0,0,0,0,0,0,174,
"50701115420",0,342,0,0,0,0,0,0,0,0,342,
"50701115421",0,0,0,404,0,0,0,0,0,0,404,
"50701115501",0,0,0,0,0,0,0,0,0,0,0,
"50701115803",0,0,0,0,0,0,0,0,0,112,112,
"50701115804",0,0,0,0,0,0,0,0,128,0,128,
"50701115805",0,0,0,0,0,0,0,0,0,215,215,
"50701115806",0,0,0,0,0,0,245,0,0,0,245,
"50701115807",0,0,0,0,0,0,0,0,307,0,307,
"50701115808",0,0,0,0,0,0,0,0,330,0,330,
"50701115809",0,0,0,0,0,0,0,0,201,0,201,
"50701115810",0,0,0,0,0,0,0,0,0,192,192,
"50701115901",0,0,0,0,147,0,0,0,0,0,147,
"50701115902",0,0,0,0,0,129,0,0,0,0,129,
"50701115903",0,0,0,0,0,93,0,0,0,0,93,
"50701115904",0,0,0,0,181,0,0,0,0,0,181,
"50701115905",0,0,0,0,0,0,137,0,0,0,137,
"50701115906",0,375,0,0,0,0,0,0,0,0,375,
"50701115907",0,195,0,0,0,0,0,0,0,0,195,
"50701115908",0,197,0,0,0,0,0,0,0,0,197,
"50701115909",0,0,0,189,0,0,0,0,0,0,189,
"50701115910",0,0,0,215,0,0,0,0,0,0,215,
"50701115911",0,0,191,0,0,0,0,0,0,0,191,
"50701115912",0,0,0,0,0,921,0,0,0,0,921,
"50701115913",0,135,0,0,0,0,0,0,0,0,135,
"50701115914",0,0,0,0,0,126,0,0,0,0,126,
"50701115915",0,0,0,0,0,122,0,0,0,0,122,
"50701115916",0,0,0,225,0,0,0,0,0,0,225,
"50701115917",0,0,0,161,0,0,0,0,0,0,161,
"50701115918",0,0,0,206,0,0,0,0,0,0,206,
"50701115919",0,0,0,0,254,0,0,0,0,0,254,
"50701115920",0,0,0,0,0,0,0,0,206,0,206,
"50701115921",0,0,0,0,0,162,0,0,0,0,162,
"50701115922",0,0,0,0,118,0,0,0,0,0,118,
"50701115923",0,0,0,0,139,0,0,0,0,0,139,
"50701115924",0,0,0,0,0,0,191,0,0,0,191,
"50701115925",0,0,0,0,167,0,0,0,0,0,167,
"50701116001",0,0,306,0,0,0,0,0,0,0,306,
"50701116002",0,0,343,0,0,0,0,0,0,0,343,
"50701116003",0,0,92,0,0,0,0,0,0,0,92,
"50701116004",0,0,242,0,0,0,0,0,0,0,242,
"50701116005",0,0,0,0,140,0,0,0,0,0,140,
"50701116006",0,0,0,0,136,0,0,0,0,0,136,
"50701116007",0,0,159,0,0,0,0,0,0,0,159,
"50701116008",0,0,0,0,0,102,0,0,0,0,102,
"50701116009",0,0,0,0,178,0,0,0,0,0,178,
"50701116010",0,0,0,169,0,0,0,0,0,0,169,
"50701116011",0,0,0,238,0,0,0,0,0,0,238,
"50701116012",0,0,0,139,0,0,0,0,0,0,139,
"50701116013",0,0,0,300,0,0,0,0,0,0,300,
"50701116014",0,0,0,0,0,0,292,0,0,0,292,
"50701116015",0,0,193,0,0,0,0,0,0,0,193,
"50701116016",0,0,195,0,0,0,0,0,0,0,195,
"50701116017",0,0,280,0,0,0,0,0,0,0,280,
"50701116018",0,200,0,0,0,0,0,0,0,0,200,
"50701116019",0,0,0,225,0,0,0,0,0,0,225,
"50701116020",0,0,259,0,0,0,0,0,0,0,259,
"50701116021",0,0,0,0,81,0,0,0,0,0,81,
"50701116022",0,223,0,0,0,0,0,0,0,0,223,
"50701116023",0,0,0,0,0,0,677,0,0,0,677,
"50701116102",0,0,0,0,0,0,148,0,0,0,148,
"50701116103",0,0,0,0,0,225,0,0,0,0,225,
"50701116105",0,0,0,0,0,0,146,0,0,0,146,
"50701116106",0,0,0,0,173,0,0,0,0,0,173,
"50701116107",0,0,0,0,0,0,107,0,0,0,107,
"50701116108",0,0,0,0,0,0,238,0,0,0,238,
"50701116110",0,0,0,0,0,0,0,140,0,0,140,
"50701116114",0,0,0,0,0,179,0,0,0,0,179,
"50701116115",0,0,0,0,0,0,185,0,0,0,185,
"50701116116",0,0,0,0,0,0,0,147,0,0,147,
"50701116117",0,0,0,0,0,0,0,165,0,0,165,
"50701116119",0,0,0,118,0,0,0,0,0,0,118,
"50701116121",0,0,0,0,0,0,147,0,0,0,147,
"50701116122",0,0,0,0,0,175,0,0,0,0,175,
"50701116124",0,0,0,0,0,0,0,77,0,0,77,
"50701116125",0,0,0,0,0,0,164,0,0,0,164,
"50701116127",0,0,0,0,0,256,0,0,0,0,256,
"50701116128",0,0,0,0,265,0,0,0,0,0,265,
"50701116129",0,0,0,0,0,0,0,135,0,0,135,
"50701116130",0,0,0,0,0,0,0,198,0,0,198,
"50701116131",0,0,0,0,0,0,171,0,0,0,171,
"50701116133",0,0,0,0,0,0,196,0,0,0,196,
"50701116134",0,0,0,0,0,0,0,167,0,0,167,
"50701116135",0,0,446,0,0,0,0,0,0,0,446,
"50701116136",0,0,0,0,0,0,0,168,0,0,168,
"50701116137",0,0,0,0,0,0,0,144,0,0,144,
"50701116138",0,0,0,0,0,0,0,0,152,0,152,
"50701116139",0,0,0,0,0,0,167,0,0,0,167,
"50701116140",0,0,0,0,0,0,0,0,0,0,0,
"50701116141",0,0,0,0,0,0,256,0,0,0,256,
"50701116142",0,0,0,0,0,0,0,0,154,0,154,
"50701116143",0,0,0,0,0,0,0,0,109,0,109,
"50701116144",0,0,0,0,115,0,0,0,0,0,115,
"50701116145",0,0,0,0,0,0,238,0,0,0,238,
"50701116146",0,0,0,0,0,0,0,0,152,0,152,
"50701116147",0,0,0,0,0,0,183,0,0,0,183,
"50701116148",0,0,0,0,0,152,0,0,0,0,152,
"50701116301",0,0,87,0,0,0,0,0,0,0,87,
"50701116302",0,0,0,0,373,0,0,0,0,0,373,
"50701116303",0,0,0,0,0,303,0,0,0,0,303,
"50701116304",0,0,0,0,0,0,0,0,0,0,0,
"50701116305",0,0,0,0,0,0,164,0,0,0,164,
"50701116306",0,0,0,0,0,0,182,0,0,0,182,
"50701116307",0,0,0,0,202,0,0,0,0,0,202,
"50701116308",0,0,0,119,0,0,0,0,0,0,119,
"50701116309",0,0,0,0,0,183,0,0,0,0,183,
"50701116310",0,0,0,113,0,0,0,0,0,0,113,
"50701116311",0,0,255,0,0,0,0,0,0,0,255,
"50701116312",0,0,0,142,0,0,0,0,0,0,142,
"50701116313",0,0,0,0,117,0,0,0,0,0,117,
"50701116314",0,0,0,197,0,0,0,0,0,0,197,
"50701116315",0,0,0,97,0,0,0,0,0,0,97,
"50701116316",0,0,187,0,0,0,0,0,0,0,187,
"50701116317",0,0,0,192,0,0,0,0,0,0,192,
"50701116318",0,120,0,0,0,0,0,0,0,0,120,
"50701125902",0,0,0,0,0,0,165,0,0,0,165,
"50701125903",0,0,177,0,0,0,0,0,0,0,177,
"50701125904",0,0,0,100,0,0,0,0,0,0,100,
"50701125905",0,0,0,143,0,0,0,0,0,0,143,
"50701125906",0,0,0,0,0,151,0,0,0,0,151,
"50701125907",0,0,0,0,0,238,0,0,0,0,238,
"50701125908",0,0,0,269,0,0,0,0,0,0,269,
"50701125909",0,0,0,164,0,0,0,0,0,0,164,
"50701125910",0,0,0,0,0,159,0,0,0,0,159,
"50701125911",0,0,0,0,0,0,0,0,285,0,285,
"50701125912",0,0,0,0,0,251,0,0,0,0,251,
"50701125913",0,0,0,0,0,174,0,0,0,0,174,
"50701125914",0,0,0,0,0,0,0,51,0,0,51,
"50701125915",0,0,0,0,118,0,0,0,0,0,118,
"50701125916",0,0,0,0,0,0,92,0,0,0,92,
"50701125918",0,0,0,0,0,112,0,0,0,0,112,
"50701125919",0,0,0,0,0,0,150,0,0,0,150,
"50701125920",0,0,0,0,0,0,0,228,0,0,228,
"50701125921",0,0,0,0,0,0,144,0,0,0,144,
"50701125922",0,0,0,0,129,0,0,0,0,0,129,
"50701125923",0,0,0,0,59,0,0,0,0,0,59,
"50701125924",0,0,0,0,0,0,154,0,0,0,154,
"50701125925",0,0,0,0,0,0,0,178,0,0,178,
"50701125926",0,0,0,0,154,0,0,0,0,0,154,
"50701126001",0,0,0,0,0,0,110,0,0,0,110,
"50701126002",0,0,0,0,0,0,0,0,194,0,194,
"50701126003",0,0,0,0,0,0,0,0,0,0,0,
"50701126004",0,0,0,0,0,0,216,0,0,0,216,
"50701126005",0,0,0,0,0,0,0,0,119,0,119,
"50701126006",0,0,0,0,0,82,0,0,0,0,82,
"50701126007",0,0,0,0,0,0,0,104,0,0,104,
"50701126008",0,0,0,0,0,0,0,110,0,0,110,
"50701126009",0,0,0,0,0,0,0,0,0,0,0,
"50702116401",0,0,0,0,0,0,0,0,156,0,156,
"50702116402",0,0,0,0,0,0,0,0,123,0,123,
"50702116403",0,0,0,0,0,0,0,0,0,115,115,
"50702116404",0,0,0,0,0,0,0,0,145,0,145,
"50702116405",0,0,0,0,0,0,0,0,0,145,145,
"50702116406",0,0,0,0,0,0,0,0,0,157,157,
"50702116407",0,0,0,0,0,0,0,233,0,0,233,
"50702116408",0,0,0,0,0,0,0,221,0,0,221,
"50702116409",0,0,0,0,0,0,0,331,0,0,331,
"50702116410",0,0,0,0,0,0,342,0,0,0,342,
"50702116411",0,0,0,0,0,0,0,0,0,160,160,
"50702116412",0,0,0,0,0,0,0,0,304,0,304,
"50702116413",0,0,0,0,0,0,0,0,0,164,164,
"50702116414",0,0,0,0,0,0,0,0,162,0,162,
"50702116415",0,0,0,0,0,0,0,0,0,174,174,
"50702116416",0,0,0,0,0,0,0,0,259,0,259,
"50702116417",0,0,0,0,0,0,0,0,0,136,136,
"50702116501",0,0,0,0,0,0,0,0,0,0,0,
"50702116502",0,0,0,0,0,0,0,296,0,0,296,
"50702116503",0,0,0,0,0,0,0,0,436,0,436,
"50702116504",0,0,0,0,0,0,0,0,0,301,301,
"50702116505",0,0,0,0,0,0,0,0,228,0,228,
"50702116506",0,0,0,0,186,0,0,0,0,0,186,
"50702116507",0,0,0,0,0,329,0,0,0,0,329,
"50702116508",0,0,0,0,0,0,119,0,0,0,119,
"50702116509",0,0,0,0,0,0,0,0,331,0,331,
"50702116510",0,0,0,0,0,0,0,0,210,0,210,
"50702116511",0,0,0,0,0,0,0,0,238,0,238,
"50702116512",0,0,0,0,0,0,0,247,0,0,247,
"50702116513",0,0,0,0,0,0,0,0,416,0,416,
"50702116514",0,0,0,0,0,0,268,0,0,0,268,
"50702116515",0,0,0,0,0,0,0,0,348,0,348,
"50702116516",0,0,0,0,0,0,0,401,0,0,401,
"50702116517",0,0,0,0,0,0,0,322,0,0,322,
"50702116518",0,0,0,0,0,0,0,0,229,0,229,
"50702116519",0,0,0,0,0,318,0,0,0,0,318,
"50702116520",0,0,0,234,0,0,0,0,0,0,234,
"50702116521",0,0,0,0,0,0,0,235,0,0,235,
"50702116522",0,0,0,0,0,0,317,0,0,0,317,
"50702116524",0,0,0,0,0,0,0,0,0,426,426,
"50702116525",0,0,0,0,0,0,245,0,0,0,245,
"50702116526",0,0,0,0,0,286,0,0,0,0,286,
"50702116527",0,0,0,0,0,0,0,203,0,0,203,
"50702116528",0,0,0,0,290,0,0,0,0,0,290,
"50702116529",0,0,0,0,0,0,0,0,191,0,191,
"50702116530",0,0,0,0,0,0,0,209,0,0,209,
"50702116531",0,0,0,0,0,0,0,0,0,301,301,
"50702116532",0,0,0,0,0,0,172,0,0,0,172,
"50702116533",0,0,0,0,0,0,0,0,250,0,250,
"50702116534",0,0,0,358,0,0,0,0,0,0,358,
"50702116601",0,0,0,0,0,24,0,0,0,0,24,
"50702116602",0,0,0,0,0,164,0,0,0,0,164,
"50702116603",0,0,0,0,0,156,0,0,0,0,156,
"50702116604",180,0,0,0,0,0,0,0,0,0,180,
"50702116605",0,0,0,0,0,0,0,229,0,0,229,
"50702116606",0,0,0,0,0,0,0,0,0,0,0,
"50702116607",0,0,0,0,0,0,0,290,0,0,290,
"50702116608",0,0,0,0,0,0,0,0,302,0,302,
